Date,Open,High,Low,Close,Adjusted_close,Volume
1990-04-17,1.2175,1.2191,1.2142,1.2175,1.2175,0
1990-04-18,1.221,1.2234,1.2158,1.221,1.221,0
1990-04-19,1.2167,1.2235,1.2145,1.2167,1.2167,0
1990-04-20,1.2119,1.2188,1.2098,1.2119,1.2119,0
1990-04-23,1.2047,1.2097,1.2041,1.2047,1.2047,0
1990-04-24,1.2056,1.2096,1.2026,1.2056,1.2056,0
1990-04-25,1.219,1.2207,1.2074,1.219,1.219,0
1990-04-26,1.2176,1.221,1.2154,1.2176,1.2176,0
1990-04-27,1.2186,1.2225,1.2132,1.2186,1.2186,0
1990-04-30,1.2188,1.2212,1.215,1.2188,1.2188,0
1990-05-01,1.2184,1.2197,1.2136,1.2184,1.2184,0
1990-05-02,1.2155,1.2182,1.2134,1.2155,1.2155,0
1990-05-03,1.217,1.2201,1.2139,1.217,1.217,0
1990-05-04,1.2296,1.231,1.2182,1.2296,1.2296,0
1990-05-07,1.2365,1.2397,1.2299,1.2365,1.2365,0
1990-05-08,1.2354,1.2392,1.2336,1.2354,1.2354,0
1990-05-09,1.2495,1.253,1.2362,1.2495,1.2495,0
1990-05-10,1.2526,1.2532,1.2431,1.2526,1.2526,0
1990-05-11,1.2458,1.254,1.2437,1.2458,1.2458,0
1990-05-14,1.2448,1.2471,1.2411,1.2448,1.2448,0
1990-05-15,1.2418,1.247,1.2395,1.2418,1.2418,0
1990-05-16,1.2417,1.247,1.2369,1.2417,1.2417,0
1990-05-17,1.2416,1.2521,1.2388,1.2416,1.2416,0
1990-05-18,1.2416,1.2454,1.2393,1.2416,1.2416,0
1990-05-21,1.2329,1.2436,1.2318,1.2329,1.2329,0
1990-05-22,1.2283,1.2342,1.2268,1.2283,1.2283,0
1990-05-23,1.2253,1.2359,1.2224,1.2253,1.2253,0
1990-05-24,1.2192,1.233,1.2179,1.2192,1.2192,0
1990-05-25,1.2211,1.2269,1.2189,1.2211,1.2211,0
1990-05-28,1.2241,1.2262,1.2237,1.2241,1.2241,0
1990-05-29,1.227,1.2315,1.2244,1.227,1.227,0
1990-05-30,1.2201,1.2315,1.2193,1.2201,1.2201,0
1990-05-31,1.2117,1.2233,1.2087,1.2117,1.2117,0
1990-06-01,1.2096,1.2226,1.2081,1.2096,1.2096,0
1990-06-04,1.2167,1.219,1.2061,1.2167,1.2167,0
1990-06-05,1.2188,1.2224,1.2097,1.2188,1.2188,0
1990-06-06,1.217,1.2225,1.2153,1.217,1.217,0
1990-06-07,1.2136,1.2199,1.2128,1.2136,1.2136,0
1990-06-08,1.2113,1.2167,1.2094,1.2113,1.2113,0
1990-06-11,1.2138,1.2184,1.2113,1.2138,1.2138,0
1990-06-12,1.2195,1.2212,1.217,1.2195,1.2195,0
1990-06-13,1.2167,1.2206,1.2158,1.2167,1.2167,0
1990-06-14,1.2248,1.2254,1.2174,1.2248,1.2248,0
1990-06-15,1.2184,1.2211,1.211,1.2184,1.2184,0
1990-06-18,1.2305,1.2325,1.218,1.2305,1.2305,0
1990-06-19,1.2344,1.2355,1.2275,1.2344,1.2344,0
1990-06-20,1.2306,1.2344,1.2252,1.2306,1.2306,0
1990-06-21,1.2307,1.2314,1.2267,1.2307,1.2307,0
1990-06-22,1.232,1.232,1.228,1.232,1.232,0
1990-06-25,1.2302,1.2335,1.229,1.2302,1.2302,0
1990-06-26,1.235,1.2364,1.2278,1.235,1.235,0
1990-06-27,1.2395,1.2437,1.2386,1.2395,1.2395,0
1990-06-28,1.2374,1.2433,1.2361,1.2374,1.2374,0
1990-06-29,1.2365,1.241,1.2332,1.2365,1.2365,0
1990-07-02,1.2465,1.2493,1.2396,1.2465,1.2465,0
1990-07-03,1.2506,1.2508,1.2449,1.2506,1.2506,0
1990-07-04,1.2561,1.2574,1.2536,1.2561,1.2561,0
1990-07-05,1.2535,1.2569,1.2505,1.2535,1.2535,0
1990-07-06,1.2511,1.2535,1.2483,1.2511,1.2511,0
1990-07-09,1.2565,1.259,1.2515,1.2565,1.2565,0
1990-07-10,1.2605,1.2651,1.254,1.2605,1.2605,0
1990-07-11,1.254,1.2637,1.2531,1.254,1.254,0
1990-07-12,1.2475,1.251,1.2454,1.2475,1.2475,0
1990-07-13,1.2603,1.2643,1.2563,1.2603,1.2603,0
1990-07-16,1.2534,1.2609,1.2473,1.2534,1.2534,0
1990-07-17,1.258,1.258,1.2493,1.258,1.258,0
1990-07-18,1.2615,1.2665,1.2595,1.2615,1.2615,0
1990-07-19,1.263,1.2636,1.2564,1.263,1.263,0
1990-07-20,1.2624,1.2666,1.2603,1.2624,1.2624,0
1990-07-23,1.274,1.274,1.264,1.274,1.274,0
1990-07-24,1.2771,1.2771,1.2722,1.2771,1.2771,0
1990-07-25,1.2775,1.2807,1.2728,1.2775,1.2775,0
1990-07-26,1.2765,1.2805,1.2715,1.2765,1.2765,0
1990-07-27,1.2835,1.2841,1.2731,1.2835,1.2835,0
1990-07-30,1.2877,1.2908,1.2845,1.2877,1.2877,0
1990-07-31,1.3047,1.3047,1.2877,1.3047,1.3047,0
1990-08-01,1.3005,1.3056,1.2992,1.3005,1.3005,0
1990-08-02,1.3009,1.3085,1.2792,1.3009,1.3009,0
1990-08-03,1.2995,1.3054,1.2968,1.2995,1.2995,0
1990-08-06,1.3157,1.32,1.3012,1.3157,1.3157,0
1990-08-07,1.3121,1.3196,1.31,1.3121,1.3121,0
1990-08-08,1.3048,1.3118,1.2977,1.3048,1.3048,0
1990-08-09,1.3045,1.3113,1.3032,1.3045,1.3045,0
1990-08-10,1.305,1.308,1.2987,1.305,1.305,0
1990-08-13,1.3182,1.3203,1.3129,1.3182,1.3182,0
1990-08-14,1.3245,1.3245,1.3136,1.3245,1.3245,0
1990-08-15,1.3305,1.3371,1.3252,1.3305,1.3305,0
1990-08-16,1.3265,1.3297,1.323,1.3265,1.3265,0
1990-08-17,1.337,1.339,1.332,1.337,1.337,0
1990-08-20,1.331,1.3352,1.3278,1.331,1.331,0
1990-08-21,1.3224,1.3348,1.3192,1.3224,1.3224,0
1990-08-22,1.3279,1.3363,1.3237,1.3279,1.3279,0
1990-08-23,1.3335,1.3456,1.3275,1.3335,1.3335,0
1990-08-24,1.3388,1.341,1.332,1.3388,1.3388,0
1990-08-27,1.3403,1.3462,1.3357,1.3403,1.3403,0
1990-08-28,1.338,1.344,1.336,1.338,1.338,0
1990-08-29,1.3367,1.3402,1.3345,1.3367,1.3367,0
1990-08-30,1.3268,1.3342,1.3228,1.3268,1.3268,0
1990-08-31,1.316,1.332,1.3141,1.316,1.316,0
1990-09-03,1.3083,1.3295,1.3053,1.3083,1.3083,0
1990-09-04,1.3087,1.3156,1.3057,1.3087,1.3087,0
1990-09-05,1.3235,1.3252,1.3123,1.3235,1.3235,0
1990-09-06,1.3291,1.3342,1.3272,1.3291,1.3291,0
1990-09-07,1.321,1.3335,1.321,1.321,1.321,0
1990-09-10,1.3088,1.3253,1.3088,1.3088,1.3088,0
1990-09-11,1.3035,1.325,1.2961,1.3035,1.3035,0
1990-09-12,1.3054,1.3115,1.3002,1.3054,1.3054,0
1990-09-13,1.3015,1.3129,1.2984,1.3015,1.3015,0
1990-09-14,1.3186,1.3272,1.3022,1.3186,1.3186,0
1990-09-17,1.3342,1.3346,1.319,1.3342,1.3342,0
1990-09-18,1.3365,1.3415,1.3302,1.3365,1.3365,0
1990-09-19,1.3215,1.3375,1.3193,1.3215,1.3215,0
1990-09-20,1.3131,1.3354,1.3108,1.3131,1.3131,0
1990-09-21,1.3137,1.3188,1.3117,1.3137,1.3137,0
1990-09-24,1.3304,1.3304,1.3123,1.3304,1.3304,0
1990-09-25,1.3265,1.3337,1.3235,1.3265,1.3265,0
1990-09-26,1.3169,1.3303,1.3132,1.3169,1.3169,0
1990-09-27,1.3125,1.3203,1.312,1.3125,1.3125,0
1990-09-28,1.3155,1.3206,1.3137,1.3155,1.3155,0
1990-10-01,1.3285,1.3336,1.3165,1.3285,1.3285,0
1990-10-02,1.3302,1.3312,1.3205,1.3302,1.3302,0
1990-10-03,1.339,1.3399,1.3311,1.339,1.339,0
1990-10-04,1.344,1.3472,1.3374,1.344,1.344,0
1990-10-05,1.3357,1.3487,1.3357,1.3357,1.3357,0
1990-10-08,1.3497,1.3532,1.3394,1.3497,1.3497,0
1990-10-09,1.36,1.3635,1.356,1.36,1.36,0
1990-10-10,1.3565,1.3633,1.354,1.3565,1.3565,0
1990-10-11,1.3618,1.3618,1.3497,1.3618,1.3618,0
1990-10-12,1.363,1.3684,1.361,1.363,1.363,0
1990-10-15,1.361,1.3651,1.3554,1.361,1.361,0
1990-10-16,1.3685,1.3685,1.3537,1.3685,1.3685,0
1990-10-17,1.3674,1.3735,1.3664,1.3674,1.3674,0
1990-10-18,1.3685,1.3753,1.3655,1.3685,1.3685,0
1990-10-19,1.376,1.3854,1.37,1.376,1.376,0
1990-10-22,1.3639,1.376,1.3639,1.3639,1.3639,0
1990-10-23,1.3645,1.3685,1.359,1.3645,1.3645,0
1990-10-24,1.3733,1.3733,1.3613,1.3733,1.3733,0
1990-10-25,1.369,1.3757,1.369,1.369,1.369,0
1990-10-26,1.3668,1.3685,1.3617,1.3668,1.3668,0
1990-10-29,1.3662,1.3758,1.3662,1.3662,1.3662,0
1990-10-30,1.3648,1.3677,1.3568,1.3648,1.3648,0
1990-10-31,1.368,1.369,1.3629,1.368,1.368,0
1990-11-01,1.374,1.374,1.3568,1.374,1.374,0
1990-11-02,1.3765,1.3797,1.3727,1.3765,1.3765,0
1990-11-05,1.3897,1.3897,1.3811,1.3897,1.3897,0
1990-11-06,1.3914,1.3937,1.384,1.3914,1.3914,0
1990-11-07,1.3925,1.3979,1.3842,1.3925,1.3925,0
1990-11-08,1.3882,1.3927,1.3818,1.3882,1.3882,0
1990-11-09,1.387,1.3883,1.381,1.387,1.387,0
1990-11-12,1.3915,1.3952,1.3905,1.3915,1.3915,0
1990-11-13,1.3921,1.3982,1.3902,1.3921,1.3921,0
1990-11-14,1.3918,1.3962,1.3902,1.3918,1.3918,0
1990-11-15,1.3927,1.3965,1.3898,1.3927,1.3927,0
1990-11-16,1.3985,1.4009,1.3878,1.3985,1.3985,0
1990-11-19,1.3985,1.4026,1.3972,1.3985,1.3985,0
1990-11-20,1.3967,1.3983,1.3945,1.3967,1.3967,0
1990-11-21,1.3929,1.3998,1.3927,1.3929,1.3929,0
1990-11-22,1.3956,1.3982,1.3925,1.3956,1.3956,0
1990-11-23,1.3888,1.3955,1.3884,1.3888,1.3888,0
1990-11-26,1.3832,1.3914,1.3824,1.3832,1.3832,0
1990-11-27,1.3942,1.3958,1.3853,1.3942,1.3942,0
1990-11-28,1.3901,1.3982,1.3879,1.3901,1.3901,0
1990-11-29,1.3876,1.3901,1.3813,1.3876,1.3876,0
1990-11-30,1.371,1.3735,1.3657,1.371,1.371,0
1990-12-03,1.3615,1.3795,1.361,1.3615,1.3615,0
1990-12-04,1.3698,1.3741,1.3591,1.3698,1.3698,0
1990-12-05,1.3698,1.3776,1.3697,1.3698,1.3698,0
1990-12-06,1.3792,1.3811,1.3691,1.3792,1.3792,0
1990-12-07,1.3893,1.3902,1.3786,1.3893,1.3893,0
1990-12-10,1.3944,1.4026,1.3932,1.3944,1.3944,0
1990-12-11,1.3881,1.3961,1.387,1.3881,1.3881,0
1990-12-12,1.3868,1.3929,1.3862,1.3868,1.3868,0
1990-12-13,1.3869,1.3923,1.3852,1.3869,1.3869,0
1990-12-14,1.384,1.3912,1.3805,1.384,1.384,0
1990-12-17,1.3775,1.3922,1.3762,1.3775,1.3775,0
1990-12-18,1.3784,1.3815,1.3758,1.3784,1.3784,0
1990-12-19,1.3832,1.3882,1.3773,1.3832,1.3832,0
1990-12-20,1.3638,1.3856,1.3638,1.3638,1.3638,0
1990-12-21,1.3405,1.3615,1.3395,1.3405,1.3405,0
1990-12-24,1.3339,1.3585,1.3339,1.3339,1.3339,0
1990-12-25,1.3339,1.3339,1.3339,1.3339,1.3339,0
1990-12-26,1.3339,1.3339,1.3339,1.3339,1.3339,0
1990-12-27,1.3405,1.3445,1.334,1.3405,1.3405,0
1990-12-28,1.3574,1.3595,1.3455,1.3574,1.3574,0
1990-12-31,1.367,1.3705,1.3584,1.367,1.367,0
1991-01-02,1.3773,1.3822,1.3678,1.3773,1.3773,0
1991-01-03,1.3777,1.3807,1.3742,1.3777,1.3777,0
1991-01-04,1.3675,1.3825,1.3675,1.3675,1.3675,0
1991-01-07,1.3465,1.3627,1.337,1.3465,1.3465,0
1991-01-08,1.3432,1.3453,1.3373,1.3432,1.3432,0
1991-01-09,1.3635,1.364,1.3344,1.3635,1.3635,0
1991-01-10,1.3531,1.3584,1.3464,1.3531,1.3531,0
1991-01-11,1.3462,1.3532,1.3427,1.3462,1.3462,0
1991-01-14,1.3423,1.3448,1.332,1.3423,1.3423,0
1991-01-15,1.3373,1.3422,1.3373,1.3373,1.3373,0
1991-01-16,1.3363,1.3396,1.3323,1.3363,1.3363,0
1991-01-17,1.3624,1.3632,1.3327,1.3624,1.3624,0
1991-01-18,1.3738,1.3746,1.3568,1.3738,1.3738,0
1991-01-21,1.3812,1.3834,1.3643,1.3812,1.3812,0
1991-01-22,1.3786,1.3872,1.3761,1.3786,1.3786,0
1991-01-23,1.3842,1.3842,1.3717,1.3842,1.3842,0
1991-01-24,1.3861,1.3921,1.3847,1.3861,1.3861,0
1991-01-25,1.383,1.3881,1.3807,1.383,1.383,0
1991-01-28,1.384,1.3865,1.3815,1.384,1.384,0
1991-01-29,1.3874,1.3925,1.3842,1.3874,1.3874,0
1991-01-30,1.384,1.3841,1.3745,1.384,1.384,0
1991-01-31,1.3932,1.3932,1.3825,1.3932,1.3932,0
1991-02-01,1.4003,1.4027,1.3882,1.4003,1.4003,0
1991-02-04,1.4015,1.4093,1.3972,1.4015,1.4015,0
1991-02-05,1.4075,1.4075,1.4024,1.4075,1.4075,0
1991-02-06,1.4159,1.4172,1.4092,1.4159,1.4159,0
1991-02-07,1.4185,1.4193,1.4097,1.4185,1.4185,0
1991-02-08,1.4085,1.4122,1.4042,1.4085,1.4085,0
1991-02-11,1.4186,1.4217,1.4084,1.4186,1.4186,0
1991-02-12,1.4125,1.4193,1.4105,1.4125,1.4125,0
1991-02-13,1.4095,1.4133,1.4065,1.4095,1.4095,0
1991-02-14,1.3991,1.412,1.3986,1.3991,1.3991,0
1991-02-15,1.3915,1.403,1.3895,1.3915,1.3915,0
1991-02-18,1.3871,1.3947,1.3865,1.3871,1.3871,0
1991-02-19,1.3819,1.3916,1.3799,1.3819,1.3819,0
1991-02-20,1.3765,1.3844,1.3742,1.3765,1.3765,0
1991-02-21,1.3822,1.3848,1.3751,1.3822,1.3822,0
1991-02-22,1.3692,1.387,1.3692,1.3692,1.3692,0
1991-02-25,1.353,1.3675,1.3524,1.353,1.353,0
1991-02-26,1.3493,1.3662,1.3466,1.3493,1.3493,0
1991-02-27,1.3515,1.3548,1.3477,1.3515,1.3515,0
1991-02-28,1.3457,1.3588,1.3457,1.3457,1.3457,0
1991-03-01,1.3365,1.3471,1.3357,1.3365,1.3365,0
1991-03-04,1.3388,1.3395,1.3306,1.3388,1.3388,0
1991-03-05,1.3375,1.3467,1.3355,1.3375,1.3375,0
1991-03-06,1.3352,1.3377,1.3256,1.3352,1.3352,0
1991-03-07,1.3281,1.3373,1.3281,1.3281,1.3281,0
1991-03-08,1.3148,1.331,1.3148,1.3148,1.3148,0
1991-03-11,1.3022,1.3104,1.2957,1.3022,1.3022,0
1991-03-12,1.3065,1.3138,1.3022,1.3065,1.3065,0
1991-03-13,1.3018,1.3108,1.2997,1.3018,1.3018,0
1991-03-14,1.3013,1.3096,1.3008,1.3013,1.3013,0
1991-03-15,1.284,1.2988,1.284,1.284,1.284,0
1991-03-18,1.2645,1.2833,1.2645,1.2645,1.2645,0
1991-03-19,1.2405,1.2707,1.232,1.2405,1.2405,0
1991-03-20,1.2455,1.2508,1.2345,1.2455,1.2455,0
1991-03-21,1.2548,1.2659,1.2455,1.2548,1.2548,0
1991-03-22,1.2517,1.263,1.245,1.2517,1.2517,0
1991-03-25,1.2323,1.2458,1.229,1.2323,1.2323,0
1991-03-26,1.2195,1.2226,1.212,1.2195,1.2195,0
1991-03-27,1.2095,1.2277,1.201,1.2095,1.2095,0
1991-03-28,1.205,1.2061,1.1977,1.205,1.205,0
1991-03-29,1.2119,1.2137,1.2087,1.2119,1.2119,0
1991-04-01,1.2119,1.2119,1.2119,1.2119,1.2119,0
1991-04-02,1.2252,1.2398,1.2107,1.2252,1.2252,0
1991-04-03,1.2305,1.2375,1.2223,1.2305,1.2305,0
1991-04-04,1.2325,1.2355,1.2209,1.2325,1.2325,0
1991-04-05,1.2297,1.2452,1.229,1.2297,1.2297,0
1991-04-08,1.2212,1.2241,1.2149,1.2212,1.2212,0
1991-04-09,1.2345,1.2372,1.2162,1.2345,1.2345,0
1991-04-10,1.2272,1.243,1.2272,1.2272,1.2272,0
1991-04-11,1.2367,1.2385,1.2235,1.2367,1.2367,0
1991-04-12,1.2275,1.2387,1.2275,1.2275,1.2275,0
1991-04-15,1.2345,1.2385,1.2285,1.2345,1.2345,0
1991-04-16,1.2375,1.243,1.2331,1.2375,1.2375,0
1991-04-17,1.236,1.2412,1.2335,1.236,1.236,0
1991-04-18,1.2225,1.2365,1.2225,1.2225,1.2225,0
1991-04-19,1.1906,1.2147,1.1892,1.1906,1.1906,0
1991-04-22,1.17,1.1875,1.1692,1.17,1.17,0
1991-04-23,1.184,1.1855,1.169,1.184,1.184,0
1991-04-24,1.1765,1.1907,1.1758,1.1765,1.1765,0
1991-04-25,1.178,1.1826,1.1695,1.178,1.178,0
1991-04-26,1.1764,1.1823,1.1733,1.1764,1.1764,0
1991-04-29,1.177,1.1795,1.1562,1.177,1.177,0
1991-04-30,1.1986,1.1986,1.1551,1.1986,1.1986,0
1991-05-01,1.2045,1.2165,1.2045,1.2045,1.2045,0
1991-05-02,1.1905,1.2053,1.1895,1.1905,1.1905,0
1991-05-03,1.1744,1.2022,1.1724,1.1744,1.1744,0
1991-05-06,1.1874,1.1911,1.1772,1.1874,1.1874,0
1991-05-07,1.198,1.1997,1.1848,1.198,1.198,0
1991-05-08,1.2002,1.2002,1.187,1.2002,1.2002,0
1991-05-09,1.2,1.2002,1.1798,1.2,1.2,0
1991-05-10,1.1948,1.2004,1.1865,1.1948,1.1948,0
1991-05-13,1.201,1.2057,1.1918,1.201,1.201,0
1991-05-14,1.214,1.2159,1.1944,1.214,1.214,0
1991-05-15,1.2208,1.2229,1.2095,1.2208,1.2208,0
1991-05-16,1.2134,1.2207,1.2111,1.2134,1.2134,0
1991-05-17,1.19,1.2129,1.19,1.19,1.19,0
1991-05-20,1.1895,1.1985,1.1682,1.1895,1.1895,0
1991-05-21,1.1989,1.2026,1.186,1.1989,1.1989,0
1991-05-22,1.1934,1.1993,1.1915,1.1934,1.1934,0
1991-05-23,1.198,1.2007,1.1879,1.198,1.198,0
1991-05-24,1.205,1.2052,1.197,1.205,1.205,0
1991-05-27,1.2045,1.2087,1.2032,1.2045,1.2045,0
1991-05-28,1.2109,1.2125,1.198,1.2109,1.2109,0
1991-05-29,1.1974,1.2132,1.1955,1.1974,1.1974,0
1991-05-30,1.1949,1.2033,1.1926,1.1949,1.1949,0
1991-05-31,1.1804,1.1971,1.1795,1.1804,1.1804,0
1991-06-03,1.1776,1.184,1.1707,1.1776,1.1776,0
1991-06-04,1.1797,1.1839,1.1728,1.1797,1.1797,0
1991-06-05,1.1784,1.1822,1.1723,1.1784,1.1784,0
1991-06-06,1.1748,1.178,1.1725,1.1748,1.1748,0
1991-06-07,1.162,1.1745,1.1599,1.162,1.162,0
1991-06-10,1.1644,1.165,1.1581,1.1644,1.1644,0
1991-06-11,1.1595,1.1662,1.1572,1.1595,1.1595,0
1991-06-12,1.15,1.1615,1.1477,1.15,1.15,0
1991-06-13,1.1441,1.1508,1.1386,1.1441,1.1441,0
1991-06-14,1.1429,1.1504,1.1393,1.1429,1.1429,0
1991-06-17,1.1444,1.1452,1.1399,1.1444,1.1444,0
1991-06-18,1.1305,1.1442,1.1305,1.1305,1.1305,0
1991-06-19,1.145,1.1479,1.1262,1.145,1.145,0
1991-06-20,1.1444,1.1545,1.1412,1.1444,1.1444,0
1991-06-21,1.1385,1.1452,1.1364,1.1385,1.1385,0
1991-06-24,1.1519,1.1534,1.129,1.1519,1.1519,0
1991-06-25,1.1445,1.1536,1.1395,1.1445,1.1445,0
1991-06-26,1.1489,1.1517,1.1414,1.1489,1.1489,0
1991-06-27,1.1429,1.1498,1.1387,1.1429,1.1429,0
1991-06-28,1.1355,1.1442,1.1302,1.1355,1.1355,0
1991-07-01,1.1246,1.1375,1.1232,1.1246,1.1246,0
1991-07-02,1.1209,1.128,1.1182,1.1209,1.1209,0
1991-07-03,1.1234,1.1295,1.1205,1.1234,1.1234,0
1991-07-04,1.121,1.1253,1.1195,1.121,1.121,0
1991-07-05,1.1264,1.1267,1.1165,1.1264,1.1264,0
1991-07-08,1.1364,1.138,1.1282,1.1364,1.1364,0
1991-07-09,1.1305,1.1353,1.13,1.1305,1.1305,0
1991-07-10,1.1335,1.1362,1.127,1.1335,1.1335,0
1991-07-11,1.121,1.1357,1.1189,1.121,1.121,0
1991-07-12,1.1484,1.1513,1.1179,1.1484,1.1484,0
1991-07-15,1.1474,1.1492,1.144,1.1474,1.1474,0
1991-07-16,1.1412,1.1482,1.1406,1.1412,1.1412,0
1991-07-17,1.1469,1.1502,1.1408,1.1469,1.1469,0
1991-07-18,1.1589,1.1635,1.1473,1.1589,1.1589,0
1991-07-19,1.1764,1.1775,1.1575,1.1764,1.1764,0
1991-07-22,1.1654,1.1795,1.165,1.1654,1.1654,0
1991-07-23,1.1694,1.173,1.1601,1.1694,1.1694,0
1991-07-24,1.1835,1.1858,1.169,1.1835,1.1835,0
1991-07-25,1.1682,1.182,1.1637,1.1682,1.1682,0
1991-07-26,1.1774,1.1854,1.166,1.1774,1.1774,0
1991-07-29,1.1744,1.1763,1.1691,1.1744,1.1744,0
1991-07-30,1.1694,1.1795,1.169,1.1694,1.1694,0
1991-07-31,1.1774,1.1804,1.1692,1.1774,1.1774,0
1991-08-01,1.17,1.1782,1.1669,1.17,1.17,0
1991-08-02,1.1794,1.1844,1.162,1.1794,1.1794,0
1991-08-05,1.1952,1.1956,1.1811,1.1952,1.1952,0
1991-08-06,1.1995,1.2014,1.1944,1.1995,1.1995,0
1991-08-07,1.1989,1.2001,1.1919,1.1989,1.1989,0
1991-08-08,1.1934,1.2056,1.1885,1.1934,1.1934,0
1991-08-09,1.186,1.198,1.1839,1.186,1.186,0
1991-08-12,1.1884,1.1907,1.182,1.1884,1.1884,0
1991-08-13,1.1835,1.1911,1.1824,1.1835,1.1835,0
1991-08-14,1.1799,1.1902,1.1778,1.1799,1.1799,0
1991-08-15,1.1725,1.19,1.1707,1.1725,1.1725,0
1991-08-16,1.1627,1.183,1.1627,1.1627,1.1627,0
1991-08-19,1.1278,1.1665,1.1269,1.1278,1.1278,0
1991-08-20,1.144,1.1468,1.1267,1.144,1.144,0
1991-08-21,1.181,1.1829,1.1359,1.181,1.181,0
1991-08-22,1.1845,1.1895,1.1724,1.1845,1.1845,0
1991-08-23,1.174,1.1862,1.1677,1.174,1.174,0
1991-08-26,1.175,1.1772,1.1717,1.175,1.175,0
1991-08-27,1.174,1.1784,1.1726,1.174,1.174,0
1991-08-28,1.1814,1.1839,1.1671,1.1814,1.1814,0
1991-08-29,1.1778,1.1879,1.1684,1.1778,1.1778,0
1991-08-30,1.1755,1.1825,1.1715,1.1755,1.1755,0
1991-09-02,1.1768,1.178,1.1744,1.1768,1.1768,0
1991-09-03,1.1835,1.1835,1.177,1.1835,1.1835,0
1991-09-04,1.1829,1.185,1.1803,1.1829,1.1829,0
1991-09-05,1.1819,1.1833,1.1802,1.1819,1.1819,0
1991-09-06,1.198,1.198,1.1795,1.198,1.198,0
1991-09-09,1.2108,1.2144,1.1844,1.2108,1.2108,0
1991-09-10,1.2115,1.2163,1.2073,1.2115,1.2115,0
1991-09-11,1.2144,1.2144,1.2027,1.2144,1.2144,0
1991-09-12,1.2155,1.222,1.2117,1.2155,1.2155,0
1991-09-13,1.2149,1.22,1.2083,1.2149,1.2149,0
1991-09-16,1.2225,1.2263,1.2107,1.2225,1.2225,0
1991-09-17,1.2245,1.2285,1.2209,1.2245,1.2245,0
1991-09-18,1.2159,1.2241,1.2085,1.2159,1.2159,0
1991-09-19,1.2136,1.2175,1.2102,1.2136,1.2136,0
1991-09-20,1.2155,1.218,1.2052,1.2155,1.2155,0
1991-09-23,1.2235,1.2269,1.218,1.2235,1.2235,0
1991-09-24,1.2129,1.2305,1.2121,1.2129,1.2129,0
1991-09-25,1.2191,1.2213,1.2125,1.2191,1.2191,0
1991-09-26,1.214,1.222,1.2119,1.214,1.214,0
1991-09-27,1.226,1.2262,1.2096,1.226,1.226,0
1991-09-30,1.2279,1.2342,1.2273,1.2279,1.2279,0
1991-10-01,1.2275,1.2294,1.2252,1.2275,1.2275,0
1991-10-02,1.2285,1.2334,1.2269,1.2285,1.2285,0
1991-10-03,1.2313,1.2341,1.2273,1.2313,1.2313,0
1991-10-04,1.2209,1.2333,1.2149,1.2209,1.2209,0
1991-10-07,1.2195,1.2308,1.2174,1.2195,1.2195,0
1991-10-08,1.201,1.2212,1.201,1.201,1.201,0
1991-10-09,1.2122,1.2152,1.197,1.2122,1.2122,0
1991-10-10,1.2075,1.2174,1.2052,1.2075,1.2075,0
1991-10-11,1.2125,1.2134,1.2012,1.2125,1.2125,0
1991-10-14,1.2054,1.2123,1.205,1.2054,1.2054,0
1991-10-15,1.1959,1.205,1.1955,1.1959,1.1959,0
1991-10-16,1.201,1.2057,1.1967,1.201,1.201,0
1991-10-17,1.2075,1.209,1.1997,1.2075,1.2075,0
1991-10-18,1.2134,1.2147,1.2065,1.2134,1.2134,0
1991-10-21,1.209,1.2157,1.2077,1.209,1.209,0
1991-10-22,1.2054,1.2102,1.2039,1.2054,1.2054,0
1991-10-23,1.1965,1.2085,1.1963,1.1965,1.1965,0
1991-10-24,1.205,1.2084,1.1976,1.205,1.205,0
1991-10-25,1.2048,1.2095,1.2027,1.2048,1.2048,0
1991-10-28,1.1929,1.2052,1.1905,1.1929,1.1929,0
1991-10-29,1.2153,1.2187,1.1919,1.2153,1.2153,0
1991-10-30,1.2249,1.2277,1.2122,1.2249,1.2249,0
1991-10-31,1.2242,1.2285,1.2208,1.2242,1.2242,0
1991-11-01,1.2439,1.2452,1.2245,1.2439,1.2439,0
1991-11-04,1.2479,1.2561,1.2422,1.2479,1.2479,0
1991-11-05,1.248,1.2507,1.2425,1.248,1.248,0
1991-11-06,1.249,1.2547,1.2431,1.249,1.249,0
1991-11-07,1.2454,1.258,1.2441,1.2454,1.2454,0
1991-11-08,1.2399,1.247,1.2378,1.2399,1.2399,0
1991-11-11,1.2463,1.2463,1.2379,1.2463,1.2463,0
1991-11-12,1.2462,1.2522,1.2407,1.2462,1.2462,0
1991-11-13,1.2507,1.2528,1.2442,1.2507,1.2507,0
1991-11-14,1.2537,1.2567,1.2505,1.2537,1.2537,0
1991-11-15,1.2605,1.2627,1.2462,1.2605,1.2605,0
1991-11-18,1.2664,1.2759,1.2614,1.2664,1.2664,0
1991-11-19,1.276,1.2827,1.2658,1.276,1.276,0
1991-11-20,1.2754,1.2773,1.2692,1.2754,1.2754,0
1991-11-21,1.2753,1.2807,1.2705,1.2753,1.2753,0
1991-11-22,1.2824,1.2874,1.2721,1.2824,1.2824,0
1991-11-25,1.2797,1.2883,1.278,1.2797,1.2797,0
1991-11-26,1.2614,1.2885,1.251,1.2614,1.2614,0
